Date	FinalDate	Value
2020-10-07	2021-02-08	210.285714285714
2020-10-07	2021-03-08	206.493946731235
2020-10-07	2021-04-09	206.493946731235
2020-10-07	2021-05-10	153.5
2020-10-07	2021-06-09	153.5
2020-10-07	2021-07-08	153.5
2020-10-07	2021-08-09	198.380952380952
2020-10-07	2021-09-09	198.380952380952
2020-10-07	2021-10-08	198.380952380952
2020-10-07	2021-11-09	198.380952380952
2020-10-07	2021-12-08	198.380952380952
2020-10-07	2022-01-10	198.380952380952
2020-10-07	2023-02-08	153
2020-10-07	2023-03-08	153
2020-10-07	2023-04-11	153
2020-10-07	2023-05-09	153
2020-10-07	2023-06-09	153
2020-10-07	2023-07-10	153
2020-10-07	2023-08-08	153
2020-10-07	2023-09-11	153
2020-10-07	2023-10-09	153
2020-10-07	2023-11-09	153
2020-10-07	2023-12-08	153
2020-10-07	2024-01-09	153
2020-10-08	2020-10-08	263.48
2020-10-08	2020-11-10	275.193396226415
2020-10-08	2020-12-08	312.560126582278
2020-10-08	2021-01-11	196.817630853994
2020-10-08	2021-02-08	192.842857142857
2020-10-08	2021-03-08	189.269007263923
2020-10-08	2021-04-09	189.269007263923
2020-10-08	2021-05-10	150
2020-10-08	2021-06-09	150
2020-10-08	2021-07-08	150
2020-10-08	2021-08-09	193
2020-10-08	2021-09-09	193
2020-10-08	2021-10-08	193
2020-10-08	2021-11-09	193
2020-10-08	2021-12-08	193
2020-10-08	2022-01-10	193
2020-10-09	2020-10-09	263.48
2020-10-09	2020-11-10	275
2020-10-09	2020-12-08	293.979272517321
2020-10-09	2021-01-11	173.17786259542
2020-10-09	2021-02-08	178
2020-10-09	2021-03-08	178
2020-10-09	2021-04-09	178
2020-10-09	2021-05-10	139.159090909091
2020-10-09	2021-06-09	139.159090909091
2020-10-09	2021-07-08	139.159090909091
2020-10-09	2021-08-09	189
2020-10-09	2021-09-09	189
2020-10-09	2021-10-08	189
2020-10-09	2021-11-09	189
2020-10-09	2021-12-08	189
2020-10-09	2022-01-10	189
2020-10-13	2020-10-13	284.33
2020-10-13	2020-11-10	273.147843942505
2020-10-13	2020-12-08	267.429564193168
2020-10-13	2021-01-11	155.880368098159
2020-10-13	2021-02-08	160.5
2020-10-13	2021-03-08	154.398305084746
2020-10-13	2021-04-09	154.398305084746
2020-10-13	2021-05-10	127.5
2020-10-13	2021-06-09	127.5
2020-10-13	2021-07-08	127.5
2020-10-13	2021-08-09	175
2020-10-13	2021-09-09	175
2020-10-13	2021-10-08	175
2020-10-13	2021-11-09	175
2020-10-13	2021-12-08	175
2020-10-13	2022-01-10	175
2020-10-14	2020-10-14	284.33
2020-10-14	2020-11-10	283.799573560768
2020-10-14	2020-12-08	291.561911554922
2020-10-14	2021-01-11	172.996180555556
2020-10-14	2021-02-08	169.545454545455
2020-10-14	2021-03-08	169.545454545455
2020-10-14	2021-04-09	169.545454545455
2020-10-14	2021-05-10	136.5
2020-10-14	2021-06-09	136.5
2020-10-14	2021-07-08	136.5
2020-10-14	2021-08-09	78.2908496732026
2020-10-14	2021-09-09	78.2908496732026
2020-10-14	2021-10-08	78.2908496732026
2020-10-14	2021-11-09	78.2908496732026
2020-10-14	2021-12-08	78.2908496732026
2020-10-14	2022-01-10	583.88
2020-10-15	2020-10-15	284.33
2020-10-15	2020-11-10	284.4
2020-10-15	2020-12-08	285.127828898284
2020-10-15	2021-01-11	163.184732824427
2020-10-15	2021-02-08	163.595238095238
2020-10-15	2021-03-08	163.595238095238
2020-10-15	2021-04-09	163.595238095238
2020-10-15	2021-05-10	132.625
2020-10-15	2021-06-09	132.625
2020-10-15	2021-07-08	132.625
2020-10-15	2021-08-09	184.178280279503
2020-10-15	2021-09-09	184.178280279503
2020-10-15	2021-10-08	184.178280279503
2020-10-15	2021-11-09	184.178280279503
2020-10-15	2021-12-08	184.178280279503
2020-10-15	2022-01-10	184.178280279503
2020-10-15	2022-02-08	160
2020-10-15	2022-03-09	160
2020-10-15	2022-04-08	160
2020-10-15	2022-05-09	160
2020-10-15	2022-06-08	160
2020-10-15	2022-07-08	160
2020-10-15	2022-08-08	160
2020-10-15	2022-09-09	160
2020-10-15	2022-10-10	160
2020-10-15	2022-11-09	160
2020-10-15	2022-12-08	160
2020-10-15	2023-01-09	160
2020-10-16	2020-10-16	284.33
2020-10-16	2020-11-10	281.999056603774
2020-10-16	2020-12-08	272.658411843876
2020-10-16	2021-01-11	158.497843665768
2020-10-16	2021-02-08	155.318181818182
2020-10-16	2021-03-08	155.318181818182
2020-10-16	2021-04-09	155.318181818182
2020-10-16	2021-05-10	127.833666333666
2020-10-16	2021-06-09	127.833666333666
2020-10-16	2021-07-08	127.833666333666
2020-10-16	2021-08-09	178
2020-10-16	2021-09-09	178
2020-10-16	2021-10-08	178
2020-10-16	2021-11-09	178
2020-10-16	2021-12-08	178
2020-10-16	2022-01-10	178
2020-10-16	2022-02-08	160
2020-10-16	2022-03-09	160
2020-10-16	2022-04-08	160
2020-10-16	2022-05-09	160
2020-10-16	2022-06-08	160
2020-10-16	2022-07-08	160
2020-10-16	2022-08-08	160
2020-10-16	2022-09-09	160
2020-10-16	2022-10-10	160
2020-10-16	2022-11-09	160
2020-10-16	2022-12-08	160
2020-10-16	2023-01-09	160
2020-10-19	2020-10-19	318.46
2020-10-19	2020-11-10	281.25
2020-10-19	2020-12-08	255.338935064935
2020-10-19	2021-01-11	144.63578680203
2020-10-19	2021-02-08	158
2020-10-19	2021-03-08	154.839285714286
2020-10-19	2021-04-09	150.334914611006
2020-10-19	2021-08-09	175
2020-10-19	2021-09-09	175
2020-10-19	2021-10-08	175
2020-10-19	2021-11-09	175
2020-10-19	2021-12-08	175
2020-10-19	2022-01-10	175
2020-10-20	2020-10-20	318.46
2020-10-20	2020-11-10	284.938854961832
2020-10-20	2020-12-08	291.82271468144
2020-10-20	2021-01-11	172.4125
2020-10-20	2021-02-08	170.533333333333
2020-10-20	2021-03-08	170.533333333333
2020-10-20	2021-04-09	170.533333333333
2020-10-20	2021-05-10	135
2020-10-20	2021-06-09	135
2020-10-20	2021-07-08	135
2020-10-20	2021-08-09	185.875
2020-10-20	2021-09-09	185.875
2020-10-20	2021-10-08	185.875
2020-10-20	2021-11-09	185.875
2020-10-20	2021-12-08	185.875
2020-10-20	2022-01-10	185.875
2020-10-21	2020-10-21	318.46
2020-10-21	2020-11-10	286.142857142857
2020-10-21	2020-12-08	329.146453089245
2020-10-21	2021-01-11	205.415384615385
2020-10-21	2021-02-08	198.525641025641
2020-10-21	2021-03-08	198.525641025641
2020-10-21	2021-04-09	198.525641025641
2020-10-21	2021-05-10	152.222351366582
2020-10-21	2021-06-09	152.222351366582
2020-10-21	2021-07-08	152.222351366582
2020-10-21	2021-08-09	196
2020-10-21	2021-09-09	196
2020-10-21	2021-10-08	196
2020-10-21	2021-11-09	196
2020-10-21	2021-12-08	196
2020-10-21	2022-01-10	196
2020-10-22	2020-10-22	318.46
2020-10-22	2020-11-10	286.214285714286
2020-10-22	2020-12-08	361.764053254438
2020-10-22	2021-01-11	219.097401960784
2020-10-22	2021-02-08	213.125
2020-10-22	2021-03-08	204.307203389831
2020-10-22	2021-04-09	204.307203389831
2020-10-22	2021-05-10	153.875
2020-10-22	2021-06-09	153.875
2020-10-22	2021-07-08	153.875
2020-10-22	2021-08-09	198.285714285714
2020-10-22	2021-09-09	198.285714285714
2020-10-22	2021-10-08	198.285714285714
2020-10-22	2021-11-09	198.285714285714
2020-10-22	2021-12-08	198.285714285714
2020-10-22	2022-01-10	198.285714285714
2020-10-22	2022-02-08	170
2020-10-22	2022-03-09	170
2020-10-22	2022-04-08	170
2020-10-22	2022-05-09	170
2020-10-22	2022-06-08	170
2020-10-22	2022-07-08	170
2020-10-22	2022-08-08	170
2020-10-22	2022-09-09	170
2020-10-22	2022-10-10	170
2020-10-22	2022-11-09	170
2020-10-22	2022-12-08	170
2020-10-22	2023-01-09	170
2020-10-23	2020-10-23	318.46
2020-10-23	2020-12-08	394.380065005417
2020-10-23	2021-01-11	257.774384236453
2020-10-23	2021-02-08	248
2020-10-23	2021-03-08	214.516822033898
2020-10-23	2021-04-09	214.516822033898
2020-10-23	2021-05-10	168.142857142857
2020-10-23	2021-06-09	168.142857142857
2020-10-23	2021-07-08	168.142857142857
2020-10-23	2021-08-09	203
2020-10-23	2021-09-09	203
2020-10-23	2021-10-08	203
2020-10-23	2021-11-09	203
2020-10-23	2021-12-08	203
2020-10-23	2022-01-10	203
2020-10-23	2022-02-08	174
2020-10-23	2022-03-09	174
2020-10-23	2022-04-08	174
2020-10-23	2022-05-09	174
2020-10-23	2022-06-08	174
2020-10-23	2022-07-08	174
2020-10-23	2022-08-08	174
2020-10-23	2022-09-09	174
2020-10-23	2022-10-10	174
2020-10-23	2022-11-09	174
2020-10-23	2022-12-08	174
2020-10-23	2023-01-09	174
2020-10-26	2020-10-26	319.54
2020-10-26	2020-11-10	286.5
2020-10-26	2020-12-08	351.777564717162
2020-10-26	2021-01-11	216.751747311828
2020-10-26	2021-02-08	208
2020-10-26	2021-03-08	187.236526946108
2020-10-26	2021-04-09	187.236526946108
2020-10-26	2021-05-10	187.236526946108
2020-10-26	2021-06-09	187.236526946108
2020-10-26	2021-07-08	187.236526946108
2020-10-26	2021-08-09	187.236526946108
2020-10-26	2021-09-09	187.236526946108
2020-10-26	2021-10-08	187.236526946108
2020-10-26	2021-11-09	187.236526946108
2020-10-26	2021-12-08	187.236526946108
2020-10-26	2022-01-10	187.236526946108
2020-10-27	2020-10-27	319.54
2020-10-27	2020-12-08	350.647089041096
2020-10-27	2021-01-11	220.517377622378
2020-10-27	2021-02-08	196.154295532646
2020-10-27	2021-03-08	196.154295532646
2020-10-27	2021-04-09	196.154295532646
2020-10-28	2020-10-28	319.54
2020-10-28	2020-12-08	366.006331877729
2020-10-28	2021-01-11	231.574468085106
2020-10-28	2021-02-08	200.666666666667
2020-10-28	2021-03-08	200.666666666667
2020-10-28	2021-04-09	200.666666666667
2020-10-28	2021-05-10	137.446886446886
2020-10-28	2021-06-09	137.446886446886
2020-10-28	2021-07-08	137.446886446886
2020-10-28	2021-08-09	203.5
2020-10-28	2021-09-09	203.5
2020-10-28	2021-10-08	203.5
2020-10-28	2021-11-09	203.5
2020-10-28	2021-12-08	203.5
2020-10-28	2022-01-10	203.5
2020-10-28	2022-02-08	173
2020-10-28	2022-03-09	173
2020-10-28	2022-04-08	173
2020-10-28	2022-05-09	173
2020-10-28	2022-06-08	173
2020-10-28	2022-07-08	173
2020-10-28	2022-08-08	173
2020-10-28	2022-09-09	173
2020-10-28	2022-10-10	173
2020-10-28	2022-11-09	173
2020-10-28	2022-12-08	173
2020-10-28	2023-01-09	173
2020-10-29	2020-10-29	319.54
2020-10-29	2020-12-08	378.777227722772
2020-10-29	2021-01-11	235.290895061728
2020-10-29	2021-02-08	227.34375
2020-10-29	2021-03-08	208.514300847458
2020-10-29	2021-04-09	208.514300847458
2020-10-29	2021-05-10	142.142857142857
2020-10-29	2021-06-09	142.142857142857
2020-10-29	2021-07-08	142.142857142857
2020-10-29	2021-08-09	221.75
2020-10-29	2021-09-09	221.75
2020-10-29	2021-10-08	221.75
2020-10-29	2021-11-09	221.75
2020-10-29	2021-12-08	221.75
2020-10-29	2022-01-10	221.75
2020-10-30	2020-10-30	319.54
2020-10-30	2020-12-08	405.490194075587
2020-10-30	2021-01-11	263.141484375
2020-10-30	2021-02-08	242.137931034483
2020-10-30	2021-03-08	219.15416642961
2020-10-30	2021-04-09	219.15416642961
2020-10-30	2021-08-09	205.666666666667
2020-10-30	2021-09-09	205.666666666667
2020-10-30	2021-10-08	205.666666666667
2020-10-30	2021-11-09	205.666666666667
2020-10-30	2021-12-08	205.666666666667
2020-10-30	2022-01-10	205.666666666667
2020-11-03	2020-11-03	374.51
2020-11-03	2020-12-08	454.133462282399
2020-11-03	2021-01-11	319.67749244713
2020-11-03	2021-02-08	291.436363636364
2020-11-03	2021-03-08	223.448690292758
2020-11-03	2021-04-09	223.448690292758
2020-11-03	2021-05-10	160
2020-11-03	2021-06-09	160
2020-11-03	2021-07-08	160
2020-11-03	2021-08-09	218.332628476227
2020-11-03	2021-09-09	218.332628476227
2020-11-03	2021-10-08	218.332628476227
2020-11-03	2021-11-09	218.332628476227
2020-11-03	2021-12-08	218.332628476227
2020-11-03	2022-01-10	192.5
2020-11-04	2020-11-04	374.51
2020-11-04	2020-12-08	459.572222222222
2020-11-04	2021-01-11	353.969578947368
2020-11-04	2021-02-08	297.083333333333
2020-11-04	2021-03-08	235.112994350282
2020-11-04	2021-04-09	235.112994350282
2020-11-04	2021-05-10	169
2020-11-04	2021-06-09	169
2020-11-04	2021-07-08	169
2020-11-04	2021-08-09	217.471467391304
2020-11-04	2021-09-09	217.471467391304
2020-11-04	2021-10-08	217.471467391304
2020-11-04	2021-11-09	217.471467391304
2020-11-04	2021-12-08	217.471467391304
2020-11-04	2022-01-10	217.471467391304
2020-11-05	2020-11-05	374.51
2020-11-05	2020-12-08	456.836787564767
2020-11-05	2021-01-11	337.588709677419
2020-11-05	2021-02-08	268.429319371728
2020-11-05	2021-03-08	226.793538288998
2020-11-05	2021-04-09	226.793538288998
2020-11-05	2021-08-09	204.296875
2020-11-05	2021-09-09	204.296875
2020-11-05	2021-10-08	204.296875
2020-11-05	2021-11-09	204.296875
2020-11-05	2021-12-08	204.296875
2020-11-05	2022-01-10	204.296875
2020-11-06	2020-11-06	374.51
2020-11-06	2020-12-08	459.722379603399
2020-11-06	2021-01-11	345.42762979684
2020-11-06	2021-02-08	280.8
2020-11-06	2021-03-08	240
2020-11-06	2021-04-09	228.232258064516
2020-11-06	2021-05-10	138.995290423862
2020-11-06	2021-06-09	138.995290423862
2020-11-06	2021-07-08	138.995290423862
2020-11-06	2021-08-09	205.714285714286
2020-11-06	2021-09-09	205.714285714286
2020-11-06	2021-10-08	205.714285714286
2020-11-06	2021-11-09	205.714285714286
2020-11-06	2021-12-08	205.714285714286
2020-11-06	2022-01-10	205.714285714286
2020-11-09	2020-11-09	559.75
2020-11-09	2020-12-08	452.291666666667
2020-11-09	2021-01-11	339.580235602094
2020-11-09	2021-02-08	264.550819672131
2020-11-09	2021-03-08	222.888920835498
2020-11-09	2021-04-09	222.888920835498
2020-11-09	2021-05-10	161.3
2020-11-09	2021-06-09	161.3
2020-11-09	2021-07-08	161.3
2020-11-09	2021-08-09	209
2020-11-09	2021-09-09	209
2020-11-09	2021-10-08	209
2020-11-09	2021-11-09	209
2020-11-09	2021-12-08	209
2020-11-09	2022-01-10	209
2020-11-10	2020-11-10	559.75
2020-11-10	2020-12-08	449.427807486631
2020-11-10	2021-01-11	344.138475177305
2020-11-10	2021-02-08	270.530769230769
2020-11-10	2021-03-08	221.413740169071
2020-11-10	2021-04-09	221.413740169071
2020-11-10	2021-05-10	159.818181818182
2020-11-10	2021-06-09	159.818181818182
2020-11-10	2021-07-08	159.818181818182
2020-11-10	2021-08-09	208.059523809524
2020-11-10	2021-09-09	208.059523809524
2020-11-10	2021-10-08	208.059523809524
2020-11-10	2021-11-09	208.059523809524
2020-11-10	2021-12-08	208.059523809524
2020-11-10	2022-01-10	208.059523809524
2020-11-10	2022-02-08	180
2020-11-10	2022-03-09	180
2020-11-10	2022-04-08	180
2020-11-10	2022-05-09	180
2020-11-10	2022-06-08	180
2020-11-10	2022-07-08	180
2020-11-10	2022-08-08	180
2020-11-10	2022-09-09	180
2020-11-10	2022-10-10	180
2020-11-10	2022-11-09	180
2020-11-10	2022-12-08	180
2020-11-10	2023-01-09	180
2020-11-10	2023-02-08	158
2020-11-10	2023-03-08	158
2020-11-10	2023-04-11	158
2020-11-10	2023-05-09	158
2020-11-10	2023-06-09	158
2020-11-10	2023-07-10	158
2020-11-10	2023-08-08	158
2020-11-10	2023-09-11	158
2020-11-10	2023-10-09	158
2020-11-10	2023-11-09	158
2020-11-10	2023-12-08	158
2020-11-10	2024-01-09	158
2020-11-11	2020-11-11	559.75
2020-11-11	2020-12-08	463
2020-11-11	2021-01-11	380.11123853211
2020-11-11	2021-02-08	297.406393442623
2020-11-11	2021-03-08	235
2020-11-11	2021-04-09	235
2020-11-11	2021-05-10	165.8
2020-11-11	2021-06-09	165.8
2020-11-11	2021-07-08	165.8
2020-11-11	2021-08-09	217
2020-11-11	2021-09-09	217
2020-11-11	2021-10-08	217
2020-11-11	2021-11-09	213.857142857143
2020-11-11	2021-12-08	213.857142857143
2020-11-11	2022-01-10	213.857142857143
2020-11-11	2022-02-08	183
2020-11-11	2022-03-09	183
2020-11-11	2022-04-08	183
2020-11-11	2022-05-09	183
2020-11-11	2022-06-08	183
2020-11-11	2022-07-08	183
2020-11-11	2022-08-08	183
2020-11-11	2022-09-09	183
2020-11-11	2022-10-10	183
2020-11-11	2022-11-09	183
2020-11-11	2022-12-08	183
2020-11-11	2023-01-09	183
2020-11-12	2020-11-12	559.75
2020-11-12	2020-12-08	465.7
2020-11-12	2021-01-11	409.961512027491
2020-11-12	2021-02-08	312.545833333333
2020-11-12	2021-03-08	267.857142857143
2020-11-12	2021-04-09	244.743623259003
2020-11-12	2021-05-10	173.5
2020-11-12	2021-06-09	173.5
2020-11-12	2021-07-08	173.5
2020-11-12	2021-08-09	228
2020-11-12	2021-09-09	228
2020-11-12	2021-10-08	228
2020-11-12	2021-11-09	206.1
2020-11-12	2021-12-08	206.1
2020-11-12	2022-01-10	206.1
2020-11-12	2022-02-08	186
2020-11-12	2022-03-09	186
2020-11-12	2022-04-08	186
2020-11-12	2022-05-09	186
2020-11-12	2022-06-08	186
2020-11-12	2022-07-08	186
2020-11-12	2022-08-08	186
2020-11-12	2022-09-09	186
2020-11-12	2022-10-10	186
2020-11-12	2022-11-09	186
2020-11-12	2022-12-08	186
2020-11-12	2023-01-09	186
2020-11-13	2020-11-13	559.75
2020-11-13	2020-12-08	401.507442094609
2020-11-13	2021-01-11	437.010676806084
2020-11-13	2021-02-08	336.996496815287
2020-11-13	2021-03-08	250.963552642718
2020-11-13	2021-04-09	250.963552642718
2020-11-13	2021-05-10	179.194444444444
2020-11-13	2021-06-09	179.194444444444
2020-11-13	2021-07-08	179.194444444444
2020-11-13	2021-08-09	225
2020-11-13	2021-09-09	225
2020-11-13	2021-10-08	225
2020-11-13	2021-11-09	225
2020-11-13	2021-12-08	225
2020-11-13	2022-01-10	225
2020-11-16	2020-11-16	478.83
2020-11-16	2020-12-08	321.2
2020-11-16	2021-01-11	469.117877094972
2020-11-16	2021-02-08	387.046666666667
2020-11-16	2021-03-08	297.615384615385
2020-11-16	2021-04-09	245.292432943401
2020-11-16	2021-05-10	196.538461538462
2020-11-16	2021-06-09	196.538461538462
2020-11-16	2021-07-08	196.538461538462
2020-11-16	2021-08-09	244.5
2020-11-16	2021-09-09	244.5
2020-11-16	2021-10-08	244.5
2020-11-16	2021-11-09	233.5
2020-11-16	2021-12-08	233.5
2020-11-16	2022-01-10	233.5
2020-11-16	2022-02-08	182
2020-11-16	2022-03-09	182
2020-11-16	2022-04-08	182
2020-11-16	2022-05-09	182
2020-11-16	2022-06-08	182
2020-11-16	2022-07-08	182
2020-11-16	2022-08-08	182
2020-11-16	2022-09-09	182
2020-11-16	2022-10-10	182
2020-11-16	2022-11-09	182
2020-11-16	2022-12-08	182
2020-11-16	2023-01-09	182
2020-11-17	2020-11-17	478.83
2020-11-17	2021-01-11	444.876739562624
2020-11-17	2021-02-08	358.898305084746
2020-11-17	2021-03-08	271
2020-11-17	2021-04-09	271
2020-11-17	2021-05-10	180.526315789474
2020-11-17	2021-06-09	180.526315789474
2020-11-17	2021-07-08	180.526315789474
2020-11-17	2021-08-09	235.5
2020-11-17	2021-09-09	235.5
2020-11-17	2021-10-08	235.5
2020-11-17	2021-11-09	232
2020-11-17	2021-12-08	232
2020-11-17	2022-01-10	232
2020-11-17	2022-02-08	150
2020-11-17	2022-03-09	150
2020-11-17	2022-04-08	150
2020-11-17	2022-05-09	150
2020-11-17	2022-06-08	150
2020-11-17	2022-07-08	150
2020-11-17	2022-08-08	150
2020-11-17	2022-09-09	150
2020-11-17	2022-10-10	150
2020-11-17	2022-11-09	150
2020-11-17	2022-12-08	150
2020-11-17	2023-01-09	150
2020-11-18	2020-11-18	478.83
2020-11-18	2020-12-08	476.666666666667
2020-11-18	2021-01-11	453.2125
2020-11-18	2021-02-08	355.199625468165
2020-11-18	2021-03-08	270
2020-11-18	2021-04-09	238.768116467319
2020-11-18	2021-05-10	178.5
2020-11-18	2021-06-09	178.5
2020-11-18	2021-07-08	178.5
2020-11-18	2021-08-09	241.263157894737
2020-11-18	2021-09-09	241.263157894737
2020-11-18	2021-10-08	241.263157894737
2020-11-18	2021-11-09	214
2020-11-18	2021-12-08	214
2020-11-18	2022-01-10	214
2020-11-19	2020-11-19	478.83
2020-11-19	2020-12-08	487
2020-11-19	2021-01-11	466.649289099526
2020-11-19	2021-02-08	378.5
2020-11-19	2021-03-08	280.00537166086
2020-11-19	2021-04-09	243.666666666667
2020-11-19	2021-05-10	179.944444444444
2020-11-19	2021-06-09	179.944444444444
2020-11-19	2021-07-08	179.944444444444
2020-11-19	2021-08-09	231
2020-11-19	2021-09-09	231
2020-11-19	2021-10-08	231
2020-11-19	2021-11-09	231
2020-11-19	2021-12-08	231
2020-11-19	2022-01-10	231
2020-11-19	2022-02-08	190
2020-11-19	2022-03-09	190
2020-11-19	2022-04-08	190
2020-11-19	2022-05-09	190
2020-11-19	2022-06-08	190
2020-11-19	2022-07-08	190
2020-11-19	2022-08-08	190
2020-11-19	2022-09-09	190
2020-11-19	2022-10-10	190
2020-11-19	2022-11-09	190
2020-11-19	2022-12-08	190
2020-11-19	2023-01-09	190
2020-11-20	2020-11-20	478.83
2020-11-20	2021-01-11	460.074074074074
2020-11-20	2021-02-08	366.972972972973
2020-11-20	2021-03-08	265.172095378161
2020-11-20	2021-04-09	265.172095378161
2020-11-20	2021-05-10	180
2020-11-20	2021-06-09	180
2020-11-20	2021-07-08	180
2020-11-20	2021-08-09	239.416666666667
2020-11-20	2021-09-09	239.416666666667
2020-11-20	2021-10-08	239.416666666667
2020-11-20	2021-11-09	221.25
2020-11-20	2021-12-08	221.25
2020-11-20	2022-01-10	221.25
2020-11-23	2020-11-23	559.75
2020-11-23	2021-01-11	484.876702508961
2020-11-23	2021-02-08	398.09873015873
2020-11-23	2021-03-08	297.4
2020-11-23	2021-04-09	269.30006016385
2020-11-23	2021-05-10	191.795918367347
2020-11-23	2021-06-09	191.795918367347
2020-11-23	2021-07-08	191.795918367347
2020-11-23	2021-08-09	239.690839694656
2020-11-23	2021-09-09	239.690839694656
2020-11-23	2021-10-08	239.690839694656
2020-11-23	2021-11-09	239.690839694656
2020-11-23	2021-12-08	239.690839694656
2020-11-23	2022-01-10	239.690839694656
2020-11-23	2022-02-08	195
2020-11-23	2022-03-09	195
2020-11-23	2022-04-08	195
2020-11-23	2022-05-09	195
2020-11-23	2022-06-08	195
2020-11-23	2022-07-08	195
2020-11-23	2022-08-08	195
2020-11-23	2022-09-09	195
2020-11-23	2022-10-10	195
2020-11-23	2022-11-09	195
2020-11-23	2022-12-08	195
2020-11-23	2023-01-09	195
2020-11-24	2020-11-24	559.75
2020-11-24	2021-01-11	445.678947368421
2020-11-24	2021-02-08	356.718959731544
2020-11-24	2021-03-08	270.884615384615
2020-11-24	2021-04-09	228
2020-11-24	2021-05-10	170.803571428571
2020-11-24	2021-06-09	170.803571428571
2020-11-24	2021-07-08	170.803571428571
2020-11-24	2021-08-09	226.363636363636
2020-11-24	2021-09-09	226.363636363636
2020-11-24	2021-10-08	226.363636363636
2020-11-24	2021-11-09	226.363636363636
2020-11-24	2021-12-08	226.363636363636
2020-11-24	2022-01-10	226.363636363636
2020-11-24	2022-02-08	190
2020-11-24	2022-03-09	190
2020-11-24	2022-04-08	190
2020-11-24	2022-05-09	190
2020-11-24	2022-06-08	190
2020-11-24	2022-07-08	190
2020-11-24	2022-08-08	190
2020-11-24	2022-09-09	190
2020-11-24	2022-10-10	190
2020-11-24	2022-11-09	190
2020-11-24	2022-12-08	190
2020-11-24	2023-01-09	190
2020-11-25	2020-11-25	559.75
2020-11-25	2021-01-11	441.72402044293
